iter	MultiClass
323	0.3508996057
324	0.3505358619
325	0.3503022177
326	0.3499859464
327	0.3496851495
328	0.3492035
329	0.3488765158
330	0.34859806
331	0.3483056629
332	0.3479061851
333	0.34753457
334	0.347019287
335	0.3466733998
336	0.3463878561
337	0.3460713274
338	0.3456843136
339	0.345385403
340	0.345018803
341	0.3446752002
342	0.3444448652
343	0.3439565823
344	0.3435382044
345	0.343220681
346	0.3430043322
347	0.3428060588
348	0.3424767605
349	0.3421288711
350	0.3418668581
351	0.3416855245
352	0.3414583196
353	0.3411702395
354	0.3408486069
355	0.3405240369
356	0.3403408673
357	0.3400100186
358	0.3396879363
359	0.3393793779
360	0.3390520254
361	0.3387097271
362	0.3383096774
363	0.3380639428
364	0.3376830819
365	0.3374066132
366	0.3370529463
367	0.3368086389
368	0.3365032311
369	0.3361473348
370	0.3358158829
371	0.3356511736
372	0.3353672968
373	0.3352521886
374	0.3350060555
375	0.33448454
376	0.3341901248
377	0.3339455598
378	0.3336250538
379	0.3334380734
380	0.333214586
381	0.3327799013
382	0.3324435494
383	0.3321566295
384	0.3318723525
385	0.3316007697
386	0.3314998222
387	0.3311635756
388	0.3306760673
389	0.3304204517
390	0.3302153908
391	0.3299648662
392	0.3297267212
393	0.3293670556
394	0.3289692258
395	0.3286717767
396	0.3282992947
397	0.3279190231
398	0.3276650147
399	0.3273102932
400	0.3271224031
401	0.3267069604
402	0.3263524898
403	0.3260416678
404	0.325821818
405	0.3255946559
406	0.3253286456
407	0.3251984415
408	0.3249373601
409	0.3246119669
410	0.3244026354
411	0.3242349488
412	0.3238898488
413	0.3236452534
414	0.3235280618
415	0.3234914977
416	0.3233987905
417	0.3230266509
418	0.322814939
419	0.3224803426
420	0.3221000307
421	0.3217925177
422	0.3214171877
423	0.3211928284
424	0.3209178866
425	0.3208270094
426	0.3205543682
427	0.3203327151
428	0.3200524018
429	0.3199671507
430	0.3198908705
431	0.3196133209
432	0.3193730588
433	0.3193161667
434	0.3191093231
435	0.3186946489
436	0.3184134151
437	0.317996752
438	0.3177632244
439	0.317638793
440	0.3174644349
441	0.3172752279
442	0.3170941254
443	0.3169696158
444	0.3166658432
445	0.3164499951
446	0.3163347288
447	0.3162472641
448	0.3159504451
449	0.3155889918
450	0.31527777
451	0.3150646465
452	0.3148489001
453	0.3146816528
454	0.314471044
455	0.3142751971
456	0.314061715
457	0.3136987232
458	0.3135101625
459	0.3132893964
460	0.3130777846
461	0.3128105613
462	0.3126342733
463	0.3124873019
464	0.3121996866
465	0.3118883416
466	0.3116190317
467	0.3113286881
468	0.3111049412
469	0.3108578945
470	0.3105175289
471	0.3103432371
472	0.3101754075
473	0.3099509643
474	0.3096971541
475	0.3094075404
476	0.309268331
477	0.3090099641
478	0.3088219158
479	0.3086161567
480	0.3084107042
481	0.3082192937
482	0.3080189438
483	0.3078204073
484	0.3075430721
485	0.3073782149
486	0.3072387261
487	0.3070402894
488	0.3066230272
489	0.3063657254
490	0.3062194274
491	0.3060542814
492	0.3058364411
493	0.3056321139
494	0.3054754499
495	0.3052264824
496	0.304893467
497	0.3048136388
498	0.3047153577
499	0.3044474474
500	0.3041718201
501	0.3038660264
502	0.3036753173
503	0.3035212946
504	0.3034406982
505	0.3032518743
506	0.3030612538
507	0.302728577
508	0.3025201705
509	0.3023018812
510	0.3022604671
511	0.302116758
512	0.3019246565
513	0.3017604588
514	0.3015983337
515	0.3013556734
516	0.3012503038
517	0.3011655562
518	0.3009465654
519	0.3006336368
520	0.3004211147
521	0.3001677594
522	0.2999081265
523	0.2997502238
524	0.2996999443
525	0.2995479587
526	0.2992490167
527	0.2990626353
528	0.2987600482
529	0.2985690939
530	0.2985042892
531	0.2983359994
532	0.298078197
533	0.2980017921
534	0.2978295572
535	0.2976719471
536	0.2975083297
537	0.2972985939
538	0.297176202
539	0.2969679925
540	0.2967487223
541	0.2965799815
542	0.2963977124
543	0.2962138669
544	0.2960572994
545	0.2958072297
546	0.2955586503
547	0.2953523578
548	0.2952231275
549	0.2951335146
550	0.2949026094
551	0.2946912913
552	0.2944325242
553	0.2942534692
554	0.2940798935
555	0.2938301542
556	0.2935932532
557	0.2934613099
558	0.2932354852
559	0.2930816041
560	0.2929393532
561	0.2926851766
562	0.292551791
563	0.2924025839
564	0.2922819943
565	0.2921081443
566	0.2917496999
567	0.291560203
568	0.2913626559
569	0.2910812219
570	0.2909295967
571	0.290770751
572	0.290579385
573	0.2904264097
574	0.2901870004
575	0.289976824
576	0.2897823039
577	0.2896624344
578	0.2894955064
579	0.2892370423
580	0.2890003449
581	0.2888012563
582	0.2884898998
583	0.2884080155
584	0.2881750872
585	0.2881084943
586	0.2876799159
587	0.2875537601
588	0.2873413205
589	0.2869951374
590	0.2868284949
591	0.2866430826
592	0.2864762684
593	0.2862778172
594	0.2860710036
595	0.2858588262
596	0.2857240962
597	0.2855456696
598	0.2854583978
599	0.2852283681
600	0.2850605135
601	0.2849598767
602	0.2847782986
603	0.2846490614
604	0.2845124514
605	0.2843296813
606	0.2840915227
607	0.2837351486
608	0.2834099088
609	0.2831570134
610	0.282976493
611	0.2827906237
612	0.2826500202
613	0.2825429202
614	0.2822435641
615	0.282100881
616	0.281877621
617	0.2817598558
618	0.2814543218
619	0.2811884245
620	0.2809977209
621	0.2808898026
622	0.2805930309
623	0.2804635941
624	0.2801754953
625	0.2800781309
626	0.2797719767
627	0.279518617
628	0.2792110931
629	0.2790027043
630	0.2788888146
631	0.2788098375
632	0.2785319063
633	0.2784041784
634	0.2782588699
635	0.2781276127
636	0.2779991591
637	0.2778211996
638	0.2775116849
639	0.2773558576
640	0.2772245439
641	0.2769539247
642	0.2767119055
643	0.2765022192
644	0.2762570445
645	0.2761436342
646	0.2758557097
647	0.2757658394
648	0.275514836
649	0.2753597373
650	0.2752195571
651	0.2750875865
652	0.2749409197
653	0.2747452097
654	0.2745406471
655	0.2743464415
656	0.2741705082
657	0.2738544843
658	0.2737241412
659	0.2733636872
660	0.2731911056
661	0.2730528207
662	0.272911769
663	0.2727372276
664	0.2724709153
665	0.2721635851
666	0.2720659204
667	0.2719060804
668	0.2715940912
669	0.2714112626
670	0.2712714708
671	0.2710618343
672	0.2709737823
673	0.2707947734
674	0.2706448601
675	0.2703099332
676	0.2701406882
677	0.2700844286
678	0.2699674768
679	0.2698079011
680	0.2697602415
681	0.2696702061
682	0.269532291
683	0.2693987366
684	0.2693001224
685	0.2691306249
686	0.2690304126
687	0.268756321
688	0.2685722982
689	0.2684947441
690	0.2682805629
691	0.2681303532
692	0.2680624809
693	0.2679800238
694	0.2677955148
695	0.2676683223
696	0.2675446993
697	0.2674037044
698	0.267330981
699	0.2672185125
700	0.2670696093
701	0.2669165033
702	0.266778086
703	0.266565043
704	0.2664626399
705	0.2663057143
706	0.2661935693
707	0.2660255193
708	0.2657569993
709	0.2654505061
710	0.2653149433
711	0.2652692323
712	0.2651057836
713	0.2649237338
714	0.2647784795
715	0.2646400153
716	0.2645497682
717	0.2643807821
718	0.2642540635
719	0.2640775495
720	0.2639521645
721	0.2637807526
722	0.2637076084
723	0.2635221324
724	0.2634877828
725	0.2634217473
726	0.2633417573
727	0.2631490357
728	0.2628131679
729	0.2626041891
730	0.2624666664
731	0.2622842586
732	0.2620801565
733	0.2619270729
734	0.2618406083
735	0.2616510736
736	0.261401976
737	0.2612336839
738	0.2610974061
739	0.2609541581
740	0.2608592392
741	0.2608141338
742	0.2606233181
743	0.2604717027
744	0.2603643086
745	0.2600473743
746	0.2599924965
747	0.2597499213
748	0.2593933513
749	0.2593485731
750	0.2590593443
751	0.2589167282
752	0.258710927
753	0.2585658008
754	0.2584827356
755	0.2582974998
756	0.2581690842
757	0.2581329731
758	0.2580406924
759	0.2579140311
760	0.2577946795
761	0.2575604119
762	0.2574003216
763	0.2572374284
764	0.2569246064
765	0.2568235533
766	0.2565982921
767	0.2564367803
768	0.2562843039
769	0.2562175679
770	0.2560923746
771	0.2559669367
772	0.2557908449
773	0.2556430132
774	0.2554870344
775	0.2552130356
776	0.255108683
777	0.2550546467
778	0.2548191128
779	0.2545687076
780	0.2544169938
781	0.2542470954
782	0.2540046184
783	0.2538613623
784	0.2537701289
785	0.2535391107
786	0.2532244746
787	0.2530944676
788	0.2529185473
789	0.2528056253
790	0.2525460744
791	0.2524196474
792	0.2523360437
793	0.2522278821
794	0.2519180067
795	0.2517373195
796	0.2515759618
797	0.2514409511
798	0.2512601363
799	0.25120306
800	0.25110042
801	0.2508739848
802	0.2507999928
803	0.2506420785
804	0.2504760875
805	0.2503849091
806	0.2502881668
807	0.2501931423
808	0.2500349829
809	0.249959936
810	0.2498776194
811	0.2497091234
812	0.2494665848
813	0.2492443174
814	0.2490899525
815	0.2490299022
816	0.248719896
817	0.2485924155
818	0.2484936645
819	0.2482863954
820	0.248178319
821	0.2480360404
822	0.2478636097
823	0.2476909674
824	0.2474768554
825	0.2472397392
826	0.247082662
827	0.2470108235
828	0.2468751573
829	0.2467046282
830	0.246567181
831	0.2464061888
832	0.2462903795
833	0.2461639632
834	0.2460486336
835	0.2459743591
836	0.2458782408
837	0.2456305227
838	0.2455257478
839	0.2453480666
840	0.2451788691
841	0.2451383111
842	0.245023318
843	0.2449663869
844	0.2447635189
845	0.244653258
846	0.2444352611
847	0.2443622441
848	0.2442244455
849	0.2440531703
850	0.2438680399
851	0.2437609057
852	0.2436093355
853	0.2434013448
854	0.2432041333
855	0.2430688092
856	0.2429432935
857	0.2428811895
858	0.2427829721
859	0.2425743279
860	0.242486186
861	0.242296414
862	0.2422183017
863	0.2421526441
864	0.2419693886
865	0.2418664317
866	0.2417110342
867	0.241602665
868	0.2415089249
869	0.2413365774
870	0.241295694
871	0.2411829973
872	0.2410633216
873	0.2409806913
874	0.2408754174
875	0.240669435
876	0.2405092238
877	0.2403809327
878	0.2401019318
879	0.2397497172
880	0.2396365409
881	0.2394858099
882	0.2392790597
883	0.2391801531
884	0.2390721063
885	0.2389451298
886	0.2387828625
887	0.2386914297
888	0.2385560834
889	0.2384234324
890	0.238275536
891	0.2381330953
892	0.2380267225
893	0.2378798153
894	0.237755875
895	0.2375318265
896	0.2373219793
897	0.2372710294
898	0.2371400912
899	0.2370656784
900	0.2369542949
901	0.236882771
902	0.2368320961
903	0.236676684
904	0.2365074429
905	0.2363250541
906	0.2362212037
907	0.2361087143
908	0.2360448562
909	0.235941295
910	0.2358063947
911	0.2356716711
912	0.235511864
913	0.2354155795
914	0.23535554
915	0.2351916436
916	0.2350864656
917	0.2349089447
918	0.2348238977
919	0.2347549567
920	0.2346528146
921	0.2345483928
922	0.2344547667
923	0.2343359746
924	0.2343088503
925	0.2342911624
926	0.2342434677
927	0.2341790984
928	0.2341310209
929	0.2339324138
930	0.2338510664
931	0.2337800636
932	0.2337192849
933	0.233686718
934	0.2335167926
935	0.2334306321
936	0.2332513843
937	0.2331293809
938	0.2329786464
939	0.2329033405
940	0.2328688878
941	0.2327168616
942	0.2326553695
943	0.2326359782
944	0.2325701881
945	0.232464766
946	0.2320973701
947	0.2320405169
948	0.2319418985
949	0.2318146388
950	0.2317131389
951	0.2315796472
952	0.231443845
953	0.2313265291
954	0.2311413234
955	0.2309879359
956	0.2308588113
957	0.2307506409
958	0.2305911044
959	0.23044691
960	0.2302804822
961	0.2302031077
962	0.2301252477
963	0.229950907
964	0.229782705
965	0.2296553153
966	0.2295531608
967	0.2294271348
968	0.2293745895
969	0.2293342585
970	0.2292913082
971	0.2291760731
972	0.2290726833
973	0.2289316908
974	0.2288121593
975	0.2286274928
976	0.2285017598
977	0.2282548294
978	0.2279816819
979	0.2279229808
980	0.2277634624
981	0.2275813975
982	0.2274641419
983	0.2273573063
984	0.227170554
985	0.2270329449
986	0.2269590145
987	0.2268288143
988	0.2267187785
989	0.2266306532
990	0.2264296011
991	0.2263965147
992	0.2263459021
993	0.226278735
994	0.2261622936
995	0.226085373
996	0.2259003222
997	0.2257943957
998	0.2257301246
999	0.2256476412
