iter	MultiClass
575	0.2920060484
576	0.2917692433
577	0.2914856167
578	0.2913436482
579	0.2912062833
580	0.2910662666
581	0.2909072506
582	0.2906159991
583	0.2905136525
584	0.2903506654
585	0.2901241451
586	0.2899962685
587	0.2897835741
588	0.2895270696
589	0.2892637806
590	0.2891063845
591	0.2889098917
592	0.288745449
593	0.2886158402
594	0.2883507673
595	0.2882221974
596	0.2881131209
597	0.2880066754
598	0.2877778494
599	0.2874531631
600	0.287296651
601	0.2870310484
602	0.2869381698
603	0.2866536777
604	0.2863550581
605	0.2861953862
606	0.2859630934
607	0.2857189008
608	0.2855742771
609	0.2854841202
610	0.2853523417
611	0.2850761038
612	0.2849382379
613	0.284785203
614	0.2846872569
615	0.2844119981
616	0.2841184972
617	0.2838271086
618	0.2836862761
619	0.2834918137
620	0.2833318253
621	0.283189739
622	0.2829885359
623	0.2828747701
624	0.2827747048
625	0.2826242207
626	0.2825301453
627	0.2824581628
628	0.2822913104
629	0.2820936702
630	0.2819253298
631	0.2815649982
632	0.2814114587
633	0.2813476441
634	0.2812441041
635	0.2810520708
636	0.2809063541
637	0.2807604508
638	0.2806508223
639	0.2804546039
640	0.2803784882
641	0.2802645336
642	0.2800467187
643	0.2798454335
644	0.2797033514
645	0.2793479383
646	0.2792494446
647	0.2790778947
648	0.2787911288
649	0.2786004083
650	0.2782785226
651	0.278223081
652	0.2780160785
653	0.2778389981
654	0.2775809031
655	0.2772775294
656	0.2771702168
657	0.2769445531
658	0.2767888137
659	0.276625964
660	0.276392204
661	0.2761925516
662	0.2760047413
663	0.2758382391
664	0.2757125187
665	0.2754418449
666	0.2752195826
667	0.2749569092
668	0.2747602802
669	0.2745426437
670	0.2743969881
671	0.2742604048
672	0.2740965365
673	0.2739429777
674	0.2738292976
675	0.2736346273
676	0.2734752399
677	0.2734134891
678	0.273286127
679	0.2731195065
680	0.272801407
681	0.2727188936
682	0.2724663759
683	0.2722275413
684	0.2720549205
685	0.2719237463
686	0.2717298629
687	0.2714183697
688	0.2712503913
689	0.2710578061
690	0.2709479199
691	0.2707891951
692	0.2706911898
693	0.2705231318
694	0.2702438232
695	0.2701054274
696	0.2698430948
697	0.2696471915
698	0.2693972571
699	0.2691753806
700	0.2690825249
701	0.2689211194
702	0.2687785233
703	0.2686191816
704	0.2683609939
705	0.2682619946
706	0.2679996204
707	0.267782806
708	0.267628591
709	0.2675055852
710	0.2673979135
711	0.2672465462
712	0.267038336
713	0.2668956632
714	0.2667666949
715	0.2666402307
716	0.2664631659
717	0.2661751116
718	0.2660647113
719	0.2658876824
720	0.2658011632
721	0.2655141393
722	0.2653125276
723	0.2652477074
724	0.2650757876
725	0.2648035638
726	0.264751712
727	0.2646643763
728	0.2644969723
729	0.2644198308
730	0.2642771465
731	0.264143031
732	0.263945493
733	0.2636637302
734	0.2634775581
735	0.2633595556
736	0.2631631815
737	0.2629909994
738	0.2628961035
739	0.2626470569
740	0.2624444619
741	0.2622846296
742	0.2622128164
743	0.2621483375
744	0.2619129729
745	0.2617095668
746	0.2614371423
747	0.2612609491
748	0.2611430887
749	0.2610524057
750	0.2608819161
751	0.260804758
752	0.2606960061
753	0.2604281917
754	0.2603200129
755	0.2602113159
756	0.2600921123
757	0.2599488581
758	0.2597973495
759	0.2596368637
760	0.2595038112
761	0.2592601251
762	0.2590600253
763	0.2588804641
764	0.2587974231
765	0.2585873245
766	0.2583343751
767	0.2581845634
768	0.257925428
769	0.2577503272
770	0.257516767
771	0.2572542528
772	0.2569893844
773	0.2568673112
774	0.256730426
775	0.2565286143
776	0.2563036225
777	0.2561983657
778	0.2560497031
779	0.2559562837
780	0.2556576069
781	0.2554034492
782	0.2551922967
783	0.255091128
784	0.2548202529
785	0.254528012
786	0.254351616
787	0.2541597542
788	0.2539842043
789	0.2537778903
790	0.253639318
791	0.2534605794
792	0.2533848575
793	0.2532095246
794	0.2529818598
795	0.2528446226
796	0.25276812
797	0.2526140077
798	0.2523672598
799	0.2522096271
800	0.2519758321
801	0.251820948
802	0.2516293494
803	0.2514270688
804	0.2512190712
805	0.2509838276
806	0.2508726599
807	0.2507474435
808	0.2507020221
809	0.2505012696
810	0.2504304838
811	0.2502556749
812	0.2502147741
813	0.250046013
814	0.2498596649
815	0.2497646648
816	0.2496917163
817	0.2496191334
818	0.2495230835
819	0.2494406485
820	0.2493682351
821	0.2491812026
822	0.2490265811
823	0.248899288
824	0.2488359995
825	0.2487991287
826	0.2487142551
827	0.2486668273
828	0.2485394031
829	0.2483884817
830	0.248259126
831	0.2481261432
832	0.2480439407
833	0.2478986427
834	0.2477847693
835	0.2476683804
836	0.2474863288
837	0.2473794955
838	0.2471653802
839	0.2470936653
840	0.2470629704
841	0.2469895733
842	0.2467519529
843	0.2466052466
844	0.2465277666
845	0.2463063775
846	0.2462152174
847	0.2459819887
848	0.2458615839
849	0.2457320996
850	0.2455379329
851	0.2453710022
852	0.2452999351
853	0.2451779908
854	0.2450093212
855	0.2449074946
856	0.244782696
857	0.2447131669
858	0.2444859765
859	0.2443316618
860	0.2442636794
861	0.2441791591
862	0.2439615336
863	0.2438745522
864	0.2437877747
865	0.2436252485
866	0.24351649
867	0.2433633101
868	0.2431675985
869	0.2429785762
870	0.2428175673
871	0.2426778483
872	0.2425542686
873	0.2424143713
874	0.2423438255
875	0.2422643701
876	0.2421721486
877	0.2420835854
878	0.242016384
879	0.2419063128
880	0.2418082428
881	0.2417270206
882	0.2416615319
883	0.2415646401
884	0.2414077787
885	0.2412426409
886	0.2411504957
887	0.2411124522
888	0.2409116934
889	0.2408465336
890	0.2406769943
891	0.2404984209
892	0.2404111913
893	0.2402738965
894	0.2402075963
895	0.2400527185
896	0.2399638
897	0.2398258729
898	0.2397115097
899	0.2396378953
900	0.2395981569
901	0.2394682405
902	0.2393533243
903	0.2391932827
904	0.2391088841
905	0.2390264024
906	0.2389116877
907	0.2388330822
908	0.2386597264
909	0.2385771924
910	0.2384185822
911	0.2383425629
912	0.2381989406
913	0.2380978553
914	0.2380219414
915	0.2379201299
916	0.2377724277
917	0.237639472
918	0.2375809377
919	0.2375049444
920	0.2374201776
921	0.2372961681
922	0.2371295374
923	0.2371019452
924	0.2369515788
925	0.2368521034
926	0.2367677978
927	0.236688817
928	0.2365527407
929	0.2364275298
930	0.236326869
931	0.2361062333
932	0.2359636389
933	0.2358358757
934	0.235807036
935	0.2356565205
936	0.2355430975
937	0.2354305659
938	0.2352238355
939	0.2349510991
940	0.2348365963
941	0.2347991597
942	0.2347159977
943	0.2346200113
944	0.2344409863
945	0.2343745128
946	0.2341434687
947	0.2340425816
948	0.2338645675
949	0.2338157161
950	0.2336619204
951	0.2335267944
952	0.2333611142
953	0.2332757157
954	0.2331257981
955	0.232919757
956	0.2327168033
957	0.2325816748
958	0.2324516194
959	0.2323061111
960	0.2322653874
961	0.2321040382
962	0.2319699963
963	0.231833271
964	0.2317146594
965	0.2315495445
966	0.2313745413
967	0.2312314711
968	0.2311149985
969	0.2310778321
970	0.2309327847
971	0.2308586051
972	0.2306390548
973	0.2305681764
974	0.2304826537
975	0.2303659959
976	0.2302100054
977	0.2300591128
978	0.2298885495
979	0.229717466
980	0.2296501574
981	0.2295207079
982	0.2294600807
983	0.229334076
984	0.2292763006
985	0.2292304846
986	0.2290133266
987	0.2289273515
988	0.2286893999
989	0.2286056364
990	0.2285339858
991	0.228366097
992	0.2282576706
993	0.2282113462
994	0.2280743721
995	0.2279425629
996	0.2278222751
997	0.2277357854
998	0.2276252181
999	0.2275217977
