iter	Passed	Remaining
551	136	110
552	136	110
553	136	110
554	137	109
555	137	109
556	137	109
557	137	108
558	137	108
559	137	108
560	137	107
561	138	107
562	138	107
563	138	106
564	138	106
565	138	106
566	138	106
567	138	105
568	139	105
569	139	105
570	139	104
571	139	104
572	139	104
573	139	103
574	139	103
575	140	103
576	140	102
577	140	102
578	140	102
579	140	101
580	140	101
581	141	101
582	141	101
583	141	100
584	142	100
585	142	100
586	142	100
587	143	100
588	143	100
589	143	99
590	143	99
591	143	99
592	144	98
593	144	98
594	144	98
595	144	97
596	144	97
597	146	98
598	146	98
599	147	98
600	148	98
601	149	98
602	150	99
603	151	99
604	153	100
605	154	100
606	155	100
607	157	101
608	157	101
609	158	101
610	159	101
611	160	101
612	161	101
613	162	102
614	163	102
615	164	102
616	165	102
617	166	102
618	166	102
619	167	102
620	168	102
621	169	102
622	170	103
623	170	103
624	171	103
625	173	103
626	174	103
627	175	104
628	177	104
629	178	104
630	179	104
631	180	105
632	181	105
633	182	105
634	183	105
635	184	105
636	186	106
637	187	106
638	189	106
639	190	107
640	191	107
641	192	107
642	193	107
643	194	107
644	195	107
645	195	107
646	196	107
647	197	107
648	198	107
649	199	107
650	199	107
651	200	107
652	201	107
653	202	106
654	203	107
655	203	106
656	204	106
657	205	106
658	206	106
659	207	106
660	208	106
661	208	106
662	209	106
663	210	106
664	210	106
665	211	106
666	212	105
667	216	107
668	217	107
669	218	107
670	219	107
671	219	107
672	220	107
673	221	107
674	221	106
675	222	106
676	223	106
677	224	106
678	225	106
679	226	106
680	226	106
681	227	106
682	229	106
683	230	106
684	230	106
685	231	106
686	232	106
687	233	106
688	234	105
689	235	105
690	236	105
691	237	105
692	237	105
693	238	105
694	239	105
695	240	104
696	241	104
697	242	104
698	243	104
699	243	104
700	244	104
701	245	104
702	248	104
703	249	104
704	250	104
705	251	104
706	252	104
707	252	104
708	253	104
709	254	103
710	255	103
711	256	103
712	256	103
713	257	103
714	258	102
715	259	102
716	260	102
717	260	102
718	261	102
719	262	102
720	264	102
721	265	102
722	265	101
723	267	101
724	268	101
725	269	101
726	271	101
727	272	101
728	273	101
729	274	101
730	275	101
731	276	101
732	277	101
733	279	101
734	281	101
735	282	101
736	283	101
737	283	100
738	284	100
739	286	100
740	287	100
741	288	100
742	289	100
743	290	99
744	291	99
745	293	99
746	294	99
747	295	99
748	296	99
749	297	99
750	298	99
751	299	98
752	300	98
753	301	98
754	302	98
755	303	97
756	304	97
757	305	97
758	306	97
759	307	97
760	308	96
761	309	96
762	309	96
763	310	95
764	311	95
765	312	95
766	313	95
767	313	94
768	314	94
769	315	94
770	316	94
771	317	93
772	318	93
773	319	93
774	319	92
775	320	92
776	320	92
777	321	91
778	322	91
779	323	91
780	324	90
781	324	90
782	325	90
783	326	89
784	327	89
785	327	89
786	328	88
787	329	88
788	329	88
789	329	87
790	329	87
791	329	86
792	330	86
793	330	85
794	330	85
795	330	84
796	330	84
797	331	83
798	331	83
799	331	82
800	331	82
801	331	81
802	332	81
803	332	81
804	332	80
805	332	80
806	333	79
807	333	79
808	333	78
809	333	78
810	333	77
811	334	77
812	334	76
813	334	76
814	334	75
815	334	75
816	335	75
817	335	74
818	335	74
819	336	73
820	336	73
821	336	72
822	336	72
823	336	71
824	336	71
825	336	70
826	337	70
827	337	70
828	337	69
829	337	69
830	337	68
831	337	68
832	338	67
833	338	67
834	338	66
835	338	66
836	338	65
837	339	65
838	339	65
839	339	64
840	339	64
841	339	63
842	339	63
843	340	62
844	340	62
845	340	61
846	340	61
847	340	61
848	341	60
849	341	60
850	341	59
851	341	59
852	341	58
853	341	58
854	342	58
855	342	57
856	342	57
857	342	56
858	342	56
859	343	55
860	343	55
861	343	54
862	343	54
863	344	54
864	344	53
865	344	53
866	344	52
867	344	52
868	344	51
869	344	51
870	345	51
871	345	50
872	345	50
873	345	49
874	345	49
875	345	48
876	345	48
877	346	48
878	346	47
879	346	47
880	346	46
881	346	46
882	346	45
883	346	45
884	347	45
885	347	44
886	347	44
887	347	43
888	347	43
889	347	42
890	347	42
891	348	42
892	348	41
893	348	41
894	348	40
895	348	40
896	349	40
897	349	39
898	349	39
899	349	38
900	349	38
901	349	38
902	350	37
903	350	37
904	350	36
905	350	36
906	350	35
907	350	35
908	350	35
909	351	34
910	351	34
911	351	33
912	351	33
913	351	33
914	352	32
915	352	32
916	352	31
917	352	31
918	353	31
919	353	30
920	353	30
921	353	29
922	353	29
923	353	29
924	354	28
925	354	28
926	354	27
927	354	27
928	354	27
929	355	26
930	355	26
931	355	25
932	355	25
933	355	25
934	356	24
935	356	24
936	356	23
937	356	23
938	356	23
939	356	22
940	356	22
941	357	21
942	357	21
943	357	21
944	357	20
945	357	20
946	358	20
947	358	19
948	358	19
949	358	18
950	358	18
951	359	18
952	359	17
953	359	17
954	359	16
955	359	16
956	359	16
957	359	15
958	360	15
959	360	15
960	360	14
961	360	14
962	360	13
963	360	13
964	361	13
965	361	12
966	361	12
967	361	11
968	361	11
969	361	11
970	362	10
971	362	10
972	362	10
973	362	9
974	362	9
975	362	8
976	363	8
977	363	8
978	363	7
979	363	7
980	363	7
981	363	6
982	364	6
983	364	5
984	364	5
985	364	5
986	364	4
987	364	4
988	364	4
989	365	3
990	365	3
991	365	2
992	365	2
993	366	2
994	366	1
995	366	1
996	366	1
997	367	0
998	367	0
999	367	0
