iter	Passed	Remaining
252	55	165
253	56	164
254	56	164
255	57	166
256	57	166
257	58	167
258	58	168
259	59	169
260	60	170
261	61	171
262	61	172
263	61	171
264	62	172
265	62	173
266	62	172
267	63	173
268	63	173
269	64	173
270	64	174
271	65	174
272	65	175
273	66	176
274	66	175
275	66	175
276	67	175
277	68	177
278	68	177
279	69	177
280	69	179
281	70	179
282	70	179
283	71	180
284	71	180
285	72	180
286	73	181
287	73	182
288	74	182
289	75	184
290	75	183
291	76	184
292	76	184
293	76	184
294	76	183
295	77	183
296	77	182
297	77	182
298	77	181
299	77	181
300	77	180
301	78	180
302	78	179
303	78	180
304	79	181
305	80	182
306	80	182
307	81	182
308	82	183
309	82	183
310	83	184
311	83	183
312	83	183
313	83	182
314	83	181
315	83	181
316	83	180
317	84	180
318	84	179
319	84	179
320	84	178
321	84	178
322	84	177
323	84	177
324	85	176
325	85	176
326	85	175
327	85	175
328	85	174
329	85	174
330	85	173
331	86	173
332	86	172
333	86	172
334	86	171
335	86	171
336	86	170
337	86	170
338	87	169
339	87	169
340	87	168
341	87	168
342	87	167
343	87	167
344	87	166
345	88	166
346	88	165
347	88	165
348	88	164
349	88	164
350	88	164
351	89	164
352	89	163
353	89	163
354	89	163
355	89	162
356	90	163
357	91	164
358	92	164
359	93	165
360	93	166
361	94	166
362	94	166
363	95	167
364	96	167
365	96	167
366	97	167
367	97	168
368	98	167
369	99	168
370	99	168
371	100	168
372	100	169
373	101	170
374	101	169
375	102	169
376	102	170
377	103	170
378	103	170
379	104	170
380	105	170
381	105	171
382	106	171
383	106	170
384	106	170
385	106	170
386	107	169
387	107	170
388	108	170
389	109	171
390	110	171
391	110	171
392	111	171
393	111	171
394	112	171
395	112	171
396	112	170
397	113	171
398	113	171
399	114	171
400	114	171
401	114	170
402	115	171
403	116	171
404	117	172
405	117	172
406	118	172
407	119	173
408	120	173
409	120	173
410	120	172
411	120	172
412	120	171
413	120	171
414	121	170
415	121	170
416	121	169
417	121	169
418	121	168
419	121	168
420	121	167
421	122	167
422	122	166
423	122	166
424	122	165
425	122	165
426	122	164
427	122	164
428	123	163
429	123	163
430	123	163
431	123	162
432	124	162
433	124	161
434	124	161
435	124	161
436	124	160
437	124	160
438	125	159
439	125	159
440	125	159
441	125	158
442	125	158
443	125	157
444	125	157
445	126	156
446	126	156
447	126	155
448	126	155
449	126	154
450	126	154
451	126	153
452	127	153
453	127	153
454	127	152
455	127	152
456	127	151
457	127	151
458	127	150
459	128	150
460	128	149
461	128	149
462	128	149
463	128	148
464	128	148
465	129	147
466	129	147
467	129	147
468	129	146
469	129	146
470	130	146
471	130	145
472	130	145
473	130	144
474	130	144
475	130	144
476	131	143
477	131	143
478	131	142
479	131	142
480	131	142
481	131	141
482	131	141
483	132	140
484	132	140
485	132	139
486	132	139
487	132	139
488	132	138
489	133	138
490	133	138
491	133	137
492	133	137
493	133	136
494	133	136
495	133	136
496	134	135
497	134	135
498	134	135
499	134	134
500	134	134
501	135	134
502	136	135
503	137	135
504	138	135
505	139	135
506	139	135
507	140	135
508	140	135
509	141	136
510	141	135
511	142	136
512	143	136
513	144	136
514	144	136
515	145	136
516	146	136
517	146	136
518	146	136
519	147	136
520	148	136
521	148	136
522	149	136
523	149	135
524	149	135
525	149	134
526	149	134
527	149	134
528	150	133
529	150	133
530	150	132
531	150	132
532	150	132
533	151	131
534	151	131
535	151	130
536	151	130
537	151	130
538	152	130
539	152	129
540	152	129
541	152	129
542	153	128
543	153	128
544	153	128
545	153	127
546	153	127
547	153	126
548	153	126
549	154	126
550	154	125
551	154	125
552	154	125
553	154	124
554	155	124
555	155	123
556	155	123
557	155	123
558	155	122
559	155	122
560	156	122
561	156	121
562	156	121
563	156	121
564	156	120
565	157	120
566	157	120
567	157	119
568	157	119
569	157	119
570	158	118
571	158	118
572	158	118
573	158	117
574	158	117
575	159	117
576	159	116
577	159	116
578	159	116
579	159	115
580	160	115
581	160	115
582	160	115
583	161	114
584	161	114
585	161	114
586	161	113
587	161	113
588	162	113
589	162	112
590	162	112
591	162	112
592	162	111
593	162	111
594	162	110
595	163	110
596	163	110
597	163	109
598	163	109
599	163	109
600	163	108
601	164	108
602	164	108
603	164	107
604	164	107
605	164	107
606	164	106
607	165	106
608	165	106
609	165	105
610	165	105
611	165	105
612	165	104
613	166	104
614	166	104
615	166	103
616	166	103
617	166	103
618	166	102
619	166	102
620	167	101
621	167	101
622	167	101
623	167	100
624	167	100
625	167	100
626	167	99
627	168	99
628	168	99
629	168	98
630	168	98
631	168	98
632	168	97
633	169	97
634	169	97
635	169	96
636	169	96
637	169	96
638	169	95
639	170	95
640	170	95
641	171	95
642	172	95
643	172	95
644	173	95
645	174	95
646	174	95
647	175	95
648	176	95
649	177	95
650	178	95
651	179	95
652	180	95
653	180	95
654	180	95
655	181	95
656	182	95
657	183	95
658	184	95
659	184	95
660	185	94
661	185	94
662	186	94
663	187	94
664	187	94
665	187	93
666	187	93
667	187	93
668	187	92
669	187	92
670	188	92
671	188	92
672	189	92
673	189	91
674	190	91
675	190	91
676	190	91
677	191	90
678	191	90
679	192	90
680	192	90
681	193	90
682	194	90
683	194	89
684	195	89
685	195	89
686	195	89
687	196	88
688	196	88
689	196	88
690	196	87
691	196	87
692	196	87
693	197	86
694	197	86
695	197	86
696	197	85
697	197	85
698	197	85
699	198	84
700	198	84
701	198	84
702	198	83
703	198	83
704	198	83
705	199	82
706	199	82
707	199	82
708	199	81
709	199	81
710	199	81
711	200	80
712	200	80
713	200	80
714	200	79
715	200	79
716	200	79
717	200	78
718	201	78
719	201	78
720	201	77
721	201	77
722	201	77
723	201	76
724	201	76
725	202	76
726	202	75
727	202	75
728	202	75
729	202	74
730	202	74
731	203	74
732	203	74
733	203	73
734	203	73
735	204	73
736	204	72
737	204	72
738	204	72
739	204	71
740	205	71
741	205	71
742	205	71
743	205	70
744	205	70
745	206	70
746	206	69
747	206	69
748	206	69
749	206	68
750	207	68
751	207	68
752	207	68
753	208	67
754	208	67
755	208	67
756	208	66
757	208	66
758	209	66
759	209	66
760	209	65
761	209	65
762	209	65
763	209	64
764	210	64
765	210	64
766	210	64
767	210	63
768	211	63
769	211	63
770	212	62
771	212	62
772	213	62
773	214	62
774	215	62
775	216	62
776	217	62
777	217	62
778	218	62
779	219	61
780	220	61
781	220	61
782	221	61
783	221	61
784	221	60
785	222	60
786	223	60
787	224	60
788	225	60
789	225	59
790	226	59
791	226	59
792	227	59
793	228	59
794	229	59
795	229	58
796	230	58
797	230	58
798	231	58
799	232	58
800	232	57
801	233	57
802	233	57
803	234	57
804	234	56
805	235	56
806	236	56
807	237	56
808	238	56
809	238	56
810	239	55
811	240	55
812	241	55
813	242	55
814	242	55
815	243	54
816	244	54
817	245	54
818	246	54
819	246	54
820	247	53
821	248	53
822	249	53
823	250	53
824	251	53
825	251	53
826	252	52
827	253	52
828	254	52
829	255	52
830	255	52
831	256	51
832	257	51
833	258	51
834	259	51
835	260	51
836	261	50
837	261	50
838	262	50
839	262	50
840	263	49
841	264	49
842	265	49
843	265	49
844	265	48
845	266	48
846	266	48
847	267	47
848	267	47
849	268	47
850	268	47
851	268	46
852	269	46
853	269	46
854	269	45
855	270	45
856	270	45
857	270	44
858	271	44
859	271	44
860	272	43
861	272	43
862	273	43
863	273	43
864	274	42
865	275	42
866	275	42
867	275	41
868	276	41
869	276	41
870	277	41
871	278	40
872	278	40
873	279	40
874	280	40
875	281	39
876	282	39
877	282	39
878	283	38
879	283	38
880	284	38
881	285	38
882	285	37
883	286	37
884	286	37
885	286	36
886	287	36
887	288	36
888	288	36
889	289	35
890	290	35
891	290	35
892	291	34
893	291	34
894	292	34
895	292	33
896	293	33
897	293	33
898	294	33
899	295	32
900	295	32
901	296	32
902	296	31
903	296	31
904	297	31
905	298	30
906	298	30
907	299	30
908	300	30
909	301	29
910	301	29
911	302	29
912	303	28
913	304	28
914	305	28
915	305	28
916	306	27
917	307	27
918	308	27
919	308	26
920	309	26
921	309	26
922	310	25
923	310	25
924	311	25
925	311	24
926	312	24
927	313	24
928	314	23
929	314	23
930	315	23
931	315	23
932	315	22
933	316	22
934	317	22
935	317	21
936	318	21
937	319	21
938	319	20
939	320	20
940	321	20
941	321	19
942	322	19
943	322	19
944	322	18
945	323	18
946	323	18
947	323	17
948	323	17
949	323	17
950	323	16
951	324	16
952	324	15
953	324	15
954	324	15
955	325	14
956	325	14
957	325	14
958	325	13
959	326	13
960	326	13
961	326	12
962	326	12
963	326	12
964	326	11
965	327	11
966	327	11
967	327	10
968	327	10
969	328	10
970	328	9
971	328	9
972	329	9
973	329	8
974	329	8
975	329	8
976	329	7
977	330	7
978	330	7
979	330	6
980	330	6
981	330	6
982	331	5
983	331	5
984	331	5
985	331	4
986	332	4
987	332	4
988	332	3
989	333	3
990	333	3
991	333	2
992	333	2
993	333	2
994	334	1
995	334	1
996	334	1
997	334	0
998	334	0
999	335	0
