iter	MultiClass
261	0.3495917564
262	0.3490130805
263	0.348328206
264	0.3478682392
265	0.3475096402
266	0.3468589194
267	0.3464543596
268	0.3458852113
269	0.345518914
270	0.3452272504
271	0.3449926587
272	0.3444092813
273	0.3438719998
274	0.3435233654
275	0.3431115251
276	0.3427287719
277	0.3422609516
278	0.3418659686
279	0.3412484661
280	0.3408746318
281	0.3402600211
282	0.3397354286
283	0.3392918089
284	0.3390140744
285	0.3385853031
286	0.3385200043
287	0.3380213735
288	0.3376755159
289	0.3373043022
290	0.3368019785
291	0.3366381521
292	0.3363114525
293	0.335855282
294	0.3355601762
295	0.3351912943
296	0.3347586616
297	0.334344667
298	0.333897381
299	0.33334913
300	0.3331558819
301	0.332713362
302	0.3323468804
303	0.3317860982
304	0.3315813115
305	0.3310825287
306	0.3306676824
307	0.3302933231
308	0.3298254944
309	0.3296043523
310	0.3292624296
311	0.3289875663
312	0.3287535603
313	0.3285820201
314	0.3282525649
315	0.3278662468
316	0.3274948743
317	0.3273255624
318	0.3269771991
319	0.3264500476
320	0.3260667137
321	0.3255392685
322	0.3251274432
323	0.3248085407
324	0.3243683055
325	0.3240228487
326	0.323560202
327	0.3233240279
328	0.3228661604
329	0.3225815549
330	0.3223383149
331	0.3222135608
332	0.3216854139
333	0.3212252232
334	0.3208101962
335	0.3203180714
336	0.3201338734
337	0.3197777899
338	0.3193403256
339	0.3191077356
340	0.3187060685
341	0.3184724005
342	0.318296828
343	0.3179414723
344	0.3176142154
345	0.317296059
346	0.3170029507
347	0.3165875268
348	0.3161027846
349	0.3156799917
350	0.315350293
351	0.3151083408
352	0.3147617495
353	0.3144511392
354	0.3141256881
355	0.3137912166
356	0.3134939716
357	0.3132027962
358	0.3130291107
359	0.3127977014
360	0.3123301249
361	0.3120462279
362	0.3116622804
363	0.3113768958
364	0.3110167092
365	0.310746028
366	0.3102759136
367	0.3100297883
368	0.3098428312
369	0.3096296282
370	0.309330323
371	0.3088837277
372	0.3084017268
373	0.308240233
374	0.3079871487
375	0.3076167027
376	0.3074443347
377	0.307189781
378	0.3068702706
379	0.3065384098
380	0.30625105
381	0.3061873873
382	0.3059939318
383	0.3055293582
384	0.305281788
385	0.3049428017
386	0.3045774739
387	0.3041937448
388	0.3037478104
389	0.3034436448
390	0.3032218188
391	0.3029882658
392	0.3026445904
393	0.3024546619
394	0.3021435438
395	0.3017907081
396	0.3014650685
397	0.3012089967
398	0.3008087229
399	0.3006617456
400	0.3003204234
401	0.3000670335
402	0.2998216386
403	0.2996890378
404	0.2995961851
405	0.2994790531
406	0.299328914
407	0.29913243
408	0.2988164601
409	0.2986361438
410	0.2984470701
411	0.2981795235
412	0.2978605334
413	0.2975690897
414	0.2974279724
415	0.2972634187
416	0.2970643869
417	0.2966990249
418	0.2963724058
419	0.2962029559
420	0.2958026797
421	0.2955262553
422	0.2952757969
423	0.294875587
424	0.29463602
425	0.2944028925
426	0.2942265321
427	0.2940046184
428	0.2938183968
429	0.2936009812
430	0.2932290001
431	0.293008449
432	0.2926523431
433	0.2925312195
434	0.292250445
435	0.2920656994
436	0.2919190607
437	0.2916959607
438	0.2913055849
439	0.2911674482
440	0.2909815198
441	0.290873224
442	0.2905415336
443	0.290442357
444	0.29004667
445	0.2899115156
446	0.2897765829
447	0.2895273811
448	0.2892355435
449	0.2890171447
450	0.2889624844
451	0.2888443586
452	0.2886612306
453	0.2884814344
454	0.2881888394
455	0.2879326931
456	0.2876001842
457	0.2873440829
458	0.2871610205
459	0.2870595252
460	0.2869385655
461	0.2868345405
462	0.2866190393
463	0.2862730509
464	0.2860864785
465	0.2857732438
466	0.2854250082
467	0.2851667622
468	0.284878487
469	0.2847100696
470	0.2843836751
471	0.2841951443
472	0.2839275076
473	0.2837608163
474	0.2832703675
475	0.2830873807
476	0.2828628906
477	0.2827507502
478	0.2824868604
479	0.2822420761
480	0.2820501576
481	0.2817879485
482	0.281591379
483	0.2814651461
484	0.2812718219
485	0.2810722567
486	0.2808227488
487	0.2806850634
488	0.2804945031
489	0.280227347
490	0.2800247712
491	0.2798588869
492	0.2796337866
493	0.2793220937
494	0.2791272494
495	0.2788129846
496	0.2786351449
497	0.2783815035
498	0.2782460679
499	0.2780330232
500	0.2779240934
501	0.2776835618
502	0.2774617381
503	0.2772608116
504	0.2770421939
505	0.2768504155
506	0.2766920919
507	0.2763564139
508	0.2761818786
509	0.2758398938
510	0.2756478373
511	0.2754434886
512	0.275104181
513	0.2747897749
514	0.2746056559
515	0.2745016533
516	0.2742269195
517	0.2741114959
518	0.2738484643
519	0.2735649507
520	0.2733285864
521	0.2731739528
522	0.2730721589
523	0.2727794204
524	0.2725419036
525	0.2723545702
526	0.272061022
527	0.2718994167
528	0.2716667398
529	0.271577385
530	0.271425131
531	0.2712554808
532	0.2710892578
533	0.2709524711
534	0.2707347075
535	0.2704466656
536	0.2703682071
537	0.270114602
538	0.2696341253
539	0.2694125539
540	0.2692317468
541	0.2690382944
542	0.268898933
543	0.2687847363
544	0.2685438844
545	0.2682857018
546	0.2681217063
547	0.2678653607
548	0.2676911516
549	0.2675948242
550	0.2673426186
551	0.2671149627
552	0.2669346591
553	0.2668084275
554	0.2665963368
555	0.2663953622
556	0.2661876064
557	0.2660912394
558	0.2659880192
559	0.2656104386
560	0.2654402349
561	0.2651765494
562	0.2649690042
563	0.2648760031
564	0.2647494916
565	0.2645606064
566	0.2644066932
567	0.2641666002
568	0.2639397716
569	0.2638718086
570	0.2636434068
571	0.2635608797
572	0.2634597542
573	0.2632827318
574	0.2631369319
575	0.2628661379
576	0.26268084
577	0.2625410521
578	0.2624166897
579	0.2622551801
580	0.2620728577
581	0.2619547251
582	0.2617048582
583	0.2614555647
584	0.2611312983
585	0.2608577863
586	0.2606950175
587	0.2605228112
588	0.2603549507
589	0.2602364795
590	0.2600740873
591	0.2599461497
592	0.2598643946
593	0.2597239549
594	0.25947475
595	0.2593412948
596	0.2591145892
597	0.2587651062
598	0.2586041575
599	0.2585203357
600	0.2583192516
601	0.2581904618
602	0.2579702204
603	0.2578878813
604	0.2576432392
605	0.2574517462
606	0.2572884538
607	0.2571770506
608	0.2568506174
609	0.2566941759
610	0.2565412595
611	0.2564296391
612	0.2562110733
613	0.2560697645
614	0.255912948
615	0.2557668729
616	0.2555480516
617	0.2554633801
618	0.2553097974
619	0.2552362657
620	0.2549617783
621	0.2548177028
622	0.2546216262
623	0.2544258417
624	0.2543142681
625	0.254171125
626	0.2540839277
627	0.2539856054
628	0.2539031246
629	0.253760789
630	0.2536448058
631	0.2535550589
632	0.2534471989
633	0.2533045372
634	0.2531547106
635	0.2530113654
636	0.2526613924
637	0.2524664471
638	0.2522585774
639	0.2520518362
640	0.2519259582
641	0.2517675111
642	0.2516451768
643	0.2514262777
644	0.2512790374
645	0.2510568878
646	0.2508872333
647	0.250683846
648	0.2505425708
649	0.2504157286
650	0.2501621891
651	0.250076838
652	0.2499553767
653	0.2498161784
654	0.2496413849
655	0.2494991612
656	0.2493449979
657	0.2490618657
658	0.2489829938
659	0.2488073509
660	0.2486122981
661	0.2484772242
662	0.2482613229
663	0.2480249978
664	0.2479768582
665	0.2477989107
666	0.2476109522
667	0.2475390527
668	0.2472316258
669	0.2471202265
670	0.2470236195
671	0.2468424404
672	0.2467808684
673	0.2466784498
674	0.2464503391
675	0.2462937438
676	0.2461432535
677	0.2458994126
678	0.2457163617
679	0.2455234206
680	0.2453066151
681	0.2450076911
682	0.2449180477
683	0.2447012772
684	0.2445291847
685	0.2443505831
686	0.2441248322
687	0.2439535519
688	0.2438562595
689	0.2436582006
690	0.2434688837
691	0.2433663882
692	0.2431921483
693	0.2429977653
694	0.2428011086
695	0.2427096008
696	0.2425539102
697	0.2424480504
698	0.2422722912
699	0.2420098638
700	0.241810224
701	0.2415676911
702	0.2414126394
703	0.2413105081
704	0.2411321113
705	0.2409534467
706	0.2407748025
707	0.2406563669
708	0.2403287117
709	0.2401129953
710	0.2399942521
711	0.2398099318
712	0.2396387907
713	0.2394504421
714	0.2392396211
715	0.2391189846
716	0.2388842868
717	0.2388054393
718	0.2387108571
719	0.2384629816
720	0.2383038292
721	0.2379940869
722	0.2378468857
723	0.2376608165
724	0.2375548532
725	0.2373573557
726	0.2371502203
727	0.2370384157
728	0.2368167712
729	0.2366274693
730	0.2364709272
731	0.2361732524
732	0.2360290309
733	0.2359374565
734	0.235827719
735	0.2357776555
736	0.23566377
737	0.2355110322
738	0.2352341136
739	0.2350850516
740	0.2349992421
741	0.2348807855
742	0.234765562
743	0.2346087315
744	0.2344988114
745	0.2344309243
746	0.2342927132
747	0.234084325
748	0.2340569265
749	0.2339315111
750	0.2338027778
751	0.2335317425
752	0.2332806141
753	0.2331904008
754	0.2330382833
755	0.2328902166
756	0.2327079883
757	0.232466021
758	0.2323981104
759	0.2321987795
760	0.2321421159
761	0.231941457
762	0.2318178945
763	0.2317751212
764	0.2316111019
765	0.2314915195
766	0.2313726838
767	0.2312352964
768	0.2311731649
769	0.2310397266
770	0.2308574232
771	0.2307772165
772	0.2307075481
773	0.2305136495
774	0.2303675071
775	0.230223583
776	0.2301003539
777	0.2299920658
778	0.2298976593
779	0.2297745517
780	0.2296675052
781	0.2294854976
782	0.2294027071
783	0.2293422306
784	0.2292900719
785	0.2291563587
786	0.2290400535
787	0.2287822335
788	0.2286192818
789	0.2285220925
790	0.228437235
791	0.228258437
792	0.2281246003
793	0.2280246972
794	0.2277697803
795	0.2275936834
796	0.2274369743
797	0.2272543831
798	0.2271490408
799	0.226992688
800	0.2267938849
801	0.2266867576
802	0.2265068991
803	0.2264411577
804	0.226232664
805	0.2260399942
806	0.2259194593
807	0.2257487947
808	0.2255605624
809	0.2254809847
810	0.2252453917
811	0.2251343547
812	0.2249365763
813	0.2248460554
814	0.2246887107
815	0.2246118324
816	0.2245066652
817	0.2243357825
818	0.2241858617
819	0.2241447403
820	0.2240085033
821	0.2239146938
822	0.2238717232
823	0.2237972268
824	0.2237572991
825	0.2236411873
826	0.2235386612
827	0.2234106849
828	0.2233151432
829	0.2231242821
830	0.2230045492
831	0.222894223
832	0.222587584
833	0.2224471907
834	0.2222288832
835	0.2220419487
836	0.2218026528
837	0.221665841
838	0.22159196
839	0.2214362181
840	0.221300951
841	0.2211804587
842	0.2210118525
843	0.2208866308
844	0.2208260264
845	0.2207326136
846	0.2206323502
847	0.220483123
848	0.2203315502
849	0.2201987109
850	0.2201294616
851	0.2199643967
852	0.2197831876
853	0.219655161
854	0.2195262957
855	0.2193503146
856	0.2192809997
857	0.2192086937
858	0.219135493
859	0.2189616265
860	0.2187996788
861	0.2186193054
862	0.2184817851
863	0.2183785413
864	0.2182666269
865	0.218180671
866	0.2180320742
867	0.2178533716
868	0.2177803297
869	0.2176155217
870	0.2173949859
871	0.2172415524
872	0.2170736631
873	0.2169769918
874	0.216907302
875	0.2167760552
876	0.216682116
877	0.2165733977
878	0.2163215311
879	0.2162448581
880	0.21611315
881	0.2160489092
882	0.215785701
883	0.2157335073
884	0.2155986823
885	0.2155059633
886	0.2154549792
887	0.2153823637
888	0.2151752897
889	0.2150208691
890	0.2149054317
891	0.214864854
892	0.2147581512
893	0.2146280768
894	0.2145348941
895	0.214381617
896	0.2143164357
897	0.2142147243
898	0.2141125074
899	0.21398627
900	0.2138632814
901	0.2137465514
902	0.2136941584
903	0.2135863126
904	0.2134818398
905	0.2133611523
906	0.2132499284
907	0.2131948652
908	0.21301435
909	0.212831984
910	0.2126463385
911	0.2125032983
912	0.2122502485
913	0.2119969015
914	0.2118813468
915	0.2117115493
916	0.2115922122
917	0.2113821866
918	0.2113293596
919	0.2112257619
920	0.2111637759
921	0.2110809196
922	0.2109448964
923	0.2108311777
924	0.210582187
925	0.2104594602
926	0.21033544
927	0.2102485879
928	0.2101320533
929	0.2100392609
930	0.2099201262
931	0.2097056765
932	0.2095684321
933	0.2094585152
934	0.209392665
935	0.2093345189
936	0.2090143261
937	0.208782011
938	0.2086990646
939	0.2085889456
940	0.2084906005
941	0.2084596552
942	0.2083206831
943	0.2082928527
944	0.2082481156
945	0.2081922672
946	0.2080388692
947	0.2079785614
948	0.207921609
949	0.2077933646
950	0.2076957521
951	0.2076117297
952	0.2075857607
953	0.2074783039
954	0.2073924149
955	0.2072228679
956	0.2070449401
957	0.2069939017
958	0.20687043
959	0.2067261013
960	0.2066040247
961	0.2064303932
962	0.2062308572
963	0.2061264345
964	0.2058818241
965	0.2057614688
966	0.2056388486
967	0.205570202
968	0.205506582
969	0.2054308861
970	0.2053784204
971	0.2052227155
972	0.2051025893
973	0.2049814967
974	0.2048021819
975	0.2047432958
976	0.2046175984
977	0.2044827477
978	0.2043435862
979	0.2042391887
980	0.2041702981
981	0.2041224414
982	0.203994214
983	0.2037954814
984	0.2037099386
985	0.2036204994
986	0.2035692931
987	0.2034765182
988	0.2033443936
989	0.2032845659
990	0.2032126511
991	0.2030727012
992	0.2029986538
993	0.2028588231
994	0.2026903589
995	0.2025830946
996	0.2025329766
997	0.2024230239
998	0.202289907
999	0.2022179675
